FECHA,HORA,SAG,VIF,XAL,ATI,CAM,CUT,FAC,TLA,TLI,BJU,HGM,IZT,MER,ACO,CHO,MPA,TAH,UIZ,AJM,CUA,INN,MGH,PED,SFE
5/2/2017,6,35,46,40,50,50,77,58,41,50,49,40,45,46,60,56,44,51,45,38,42,71,39,54,46
5/2/2017,7,36,55,40,52,52,77,62,42,52,47,39,44,45,63,52,44,52,45,37,46,51,39,53,44
5/2/2017,8,36,52,35,47,47,61,57,37,47,44,36,41,42,56,48,38,47,43,33,42,47,36,48,42
5/2/2017,9,31,42,32,35,35,44,38,32,35,39,32,36,38,42,44,36,40,37,35,36,39,32,41,38
5/2/2017,10,26,35,29,29,29,39,29,29,29,33,28,31,33,36,38,31,37,32,34,33,34,28,35,36
5/2/2017,11,21,29,27,26,26,32,25,26,26,28,24,27,29,33,32,26,27,28,28,34,31,24,30,33
5/2/2017,12,17,23,22,21,21,27,20,21,21,22,20,22,24,27,28,25,21,22,25,28,26,19,23,27
5/2/2017,13,14,18,18,18,18,18,18,17,18,22,20,21,20,22,25,26,24,22,31,25,26,16,26,25
5/2/2017,14,13,16,19,20,20,15,20,19,20,29,25,27,26,21,23,24,23,28,37,50,35,21,34,43
5/2/2017,15,15,19,23,26,26,20,28,24,26,32,31,32,34,23,21,26,25,32,36,65,47,47,58,60
5/2/2017,16,18,22,24,28,28,25,26,30,28,32,27,30,31,24,24,30,29,32,47,46,42,28,54,52
5/2/2017,17,15,21,22,24,24,31,22,25,24,28,24,26,27,24,26,28,26,25,48,34,35,23,42,33
5/2/2017,18,15,23,23,25,25,24,25,25,25,29,22,25,24,25,25,28,21,23,44,35,33,20,42,32
5/2/2017,19,16,24,24,29,29,29,30,28,29,27,26,27,27,32,25,28,27,28,43,38,37,26,51,34
5/2/2017,20,21,29,29,35,35,29,37,32,35,32,30,31,32,39,28,31,30,30,42,45,43,32,49,40
5/2/2017,21,25,33,30,32,32,36,35,29,32,36,30,33,33,40,31,38,35,34,41,45,46,33,51,47
5/2/2017,22,28,33,33,39,39,43,43,35,39,40,32,36,37,41,38,44,38,38,43,51,49,34,54,49
5/2/2017,23,29,37,35,46,46,57,50,41,46,46,38,42,41,42,41,45,38,40,43,53,51,38,53,53
5/2/2017,24,30,43,35,49,49,65,54,44,49,46,40,44,46,47,41,50,46,43,51,53,49,39,52,54
5/3/2017,1,33,47,37,52,52,68,59,44,52,52,46,50,51,51,48,54,45,50,59,52,57,43,57,54
5/3/2017,2,36,48,46,54,54,67,61,47,54,54,49,53,56,53,49,47,46,53,58,58,61,52,58,60
5/3/2017,3,41,51,49,55,55,67,62,47,55,55,49,53,54,56,46,48,49,54,55,62,61,51,58,61
5/3/2017,4,40,53,49,55,55,66,64,46,55,57,50,54,54,58,47,49,54,55,55,61,62,53,61,60
5/3/2017,5,39,54,48,59,59,73,67,51,59,62,52,57,57,62,49,54,53,54,55,62,63,53,65,59
5/3/2017,6,39,56,49,62,62,80,70,54,62,62,54,58,59,64,57,52,55,54,51,65,63,52,61,60
5/3/2017,7,40,57,48,65,65,84,73,56,65,59,54,58,60,66,61,50,58,58,53,67,64,52,61,59
5/3/2017,8,41,55,45,61,61,72,71,51,61,53,47,52,56,59,50,47,55,53,53,61,60,48,55,55
5/3/2017,9,37,49,42,47,47,56,51,42,47,49,41,47,50,49,44,43,47,48,50,53,52,46,52,51
5/3/2017,10,33,42,38,37,37,47,38,36,37,42,36,40,43,44,41,42,41,44,46,45,45,37,45,47
5/3/2017,11,27,34,30,31,31,37,30,31,31,36,31,35,37,37,34,36,35,37,38,37,35,31,37,39
5/3/2017,12,17,24,25,23,23,28,21,24,23,28,23,26,26,30,29,33,30,31,30,28,30,20,27,28
5/3/2017,13,14,19,20,17,17,21,16,17,17,25,21,23,22,24,28,31,23,27,24,27,27,17,23,24
5/3/2017,14,12,17,18,19,19,17,19,18,19,19,18,20,22,21,28,28,22,23,20,28,22,14,21,20
5/3/2017,15,17,20,23,21,21,18,22,20,21,18,18,18,19,25,34,29,25,22,18,31,25,18,23,27
5/3/2017,16,28,24,28,23,23,21,24,22,23,25,23,24,25,28,37,57,39,29,28,29,30,22,30,31
5/3/2017,17,27,26,27,26,26,24,27,25,26,31,27,29,30,30,49,55,36,31,34,39,35,26,34,38
5/3/2017,18,27,27,29,28,28,26,27,28,28,32,29,31,32,31,41,46,33,30,33,38,35,27,33,36
5/3/2017,19,22,27,26,29,29,31,29,29,29,31,28,30,31,30,46,50,34,32,31,36,34,26,32,35
5/3/2017,20,22,26,27,31,31,38,32,29,31,35,29,32,32,32,49,49,38,31,34,40,38,28,36,39
5/3/2017,21,26,29,28,35,35,44,38,31,35,35,29,32,32,35,47,52,42,32,34,40,40,29,38,37
5/3/2017,22,30,32,32,36,36,52,38,34,36,40,33,36,36,37,51,54,45,38,33,39,42,28,38,40
5/3/2017,23,35,36,41,40,40,49,42,37,40,42,37,41,44,40,56,52,49,44,37,43,47,34,44,41
5/3/2017,24,37,39,45,44,44,53,46,42,44,49,42,47,49,44,57,55,55,47,41,45,50,40,51,45
5/4/2017,1,36,41,44,47,47,65,49,44,47,51,43,47,48,49,60,57,58,47,40,47,52,43,52,47
5/4/2017,2,37,40,43,48,48,61,52,44,48,54,45,49,49,51,62,59,60,48,42,54,54,44,50,50
5/4/2017,3,38,43,45,50,50,63,55,45,50,56,46,51,51,53,61,62,59,49,43,60,57,44,49,55
5/4/2017,4,40,46,46,53,53,71,59,46,53,55,47,51,52,55,61,62,61,52,47,63,60,47,52,56
5/4/2017,5,42,49,48,57,57,76,65,49,57,57,49,53,54,59,68,64,62,55,48,64,62,46,56,61
5/4/2017,6,47,51,49,60,60,80,69,51,60,61,52,57,58,61,68,65,64,60,48,62,62,49,57,58
5/4/2017,7,46,54,50,61,61,80,70,52,61,61,53,58,59,65,70,65,63,62,50,57,63,51,60,59
5/4/2017,8,42,54,48,56,56,69,64,48,56,55,48,52,54,65,69,60,62,58,53,58,62,51,58,60
5/4/2017,9,39,47,42,46,46,53,48,44,46,49,43,47,49,56,59,55,51,53,45,54,52,44,50,51
5/4/2017,10,34,41,38,37,37,44,37,37,37,42,37,40,41,46,50,46,41,46,42,48,45,38,42,44
5/4/2017,11,27,33,33,32,32,37,31,32,32,37,33,36,37,39,40,41,36,38,39,42,39,33,36,40
5/4/2017,12,23,28,29,28,28,32,28,28,28,34,30,32,33,35,32,37,29,33,35,38,35,29,34,35
5/4/2017,13,21,26,27,28,28,30,29,27,28,27,24,26,28,32,28,30,26,27,34,36,32,24,32,35
5/4/2017,14,19,30,25,24,24,43,23,24,24,26,24,26,27,38,26,27,23,26,29,36,30,24,27,34
5/4/2017,15,25,39,34,35,35,55,32,37,35,28,28,28,28,39,27,30,24,29,29,36,33,27,28,33
5/4/2017,16,29,42,39,45,45,53,46,43,45,39,38,39,39,46,43,46,35,41,40,58,49,40,49,54
5/4/2017,17,36,49,49,66,66,57,69,62,66,83,65,70,63,52,62,55,64,76,71,78,76,70,84,77
5/4/2017,18,64,62,70,70,70,68,71,69,70,87,72,80,82,71,79,77,85,89,78,78,81,74,86,79
5/4/2017,19,68,73,69,67,67,70,70,64,67,80,69,76,80,82,85,74,81,85,77,79,81,71,84,85
5/4/2017,20,69,82,71,71,71,87,75,67,71,82,70,77,79,80,86,82,81,80,79,85,82,73,84,84
5/4/2017,21,75,79,69,82,82,89,85,78,82,84,75,81,84,86,78,76,77,85,84,88,86,82,87,88
5/4/2017,22,80,77,77,82,82,93,87,77,82,82,75,80,83,87,75,85,76,85,77,87,83,78,82,86
5/4/2017,23,75,78,76,81,81,94,88,74,81,81,73,79,84,85,84,78,76,83,72,85,82,73,81,85
5/4/2017,24,70,77,73,80,80,93,89,71,80,80,70,78,83,88,90,80,77,81,74,84,82,71,82,83
5/5/2017,1,67,77,73,81,81,92,89,73,81,80,70,77,82,89,87,79,76,80,72,82,81,71,84,81
5/5/2017,2,70,79,74,81,81,93,87,74,81,81,68,76,79,88,88,75,77,82,67,76,80,71,85,78
5/5/2017,3,71,82,74,81,81,91,88,73,81,81,69,77,80,89,86,75,76,83,75,79,81,74,87,81
5/5/2017,4,68,83,74,79,79,88,84,74,79,78,72,77,81,89,85,76,79,83,79,79,82,79,85,80
5/5/2017,5,68,81,75,80,80,89,84,75,80,82,73,78,80,88,86,81,81,84,74,72,79,73,81,77
5/5/2017,6,72,81,78,80,80,89,85,74,80,83,74,79,80,87,86,75,80,84,70,71,80,74,83,79
5/5/2017,7,68,82,76,80,80,89,84,76,80,80,73,78,80,89,83,77,81,83,65,69,77,73,80,70
5/5/2017,8,67,80,72,78,78,85,82,73,78,81,71,76,77,86,80,72,81,84,55,62,73,72,78,66
5/5/2017,9,63,75,69,74,74,80,78,70,74,75,66,72,75,80,77,70,80,79,76,78,77,71,76,80
5/5/2017,10,58,69,59,65,65,76,66,63,65,67,60,64,66,71,69,60,65,65,65,75,71,70,68,77
5/5/2017,11,48,58,52,50,50,63,49,50,50,59,51,56,57,62,62,49,51,59,60,64,60,57,59,68
5/5/2017,12,37,45,44,38,38,47,39,36,38,43,36,41,44,57,48,42,44,48,45,44,44,40,42,48
5/5/2017,13,28,32,37,27,27,39,26,28,27,33,31,34,39,41,37,39,35,36,35,38,36,29,34,38
5/5/2017,14,20,26,29,23,23,29,23,23,23,25,27,29,34,28,31,30,30,30,31,36,35,27,28,33
5/5/2017,15,15,23,22,23,23,27,23,22,23,26,29,30,36,27,29,28,27,27,25,28,32,25,24,27
5/5/2017,16,14,24,24,24,24,26,25,23,24,26,26,27,30,30,37,30,23,23,24,31,30,24,26,30
5/5/2017,17,34,27,33,30,30,28,31,28,30,25,26,27,30,38,39,35,27,26,26,37,32,24,26,32
5/5/2017,18,53,48,52,37,37,39,36,38,37,35,36,38,44,45,61,48,46,45,31,46,40,31,33,41
5/5/2017,19,57,60,61,48,48,51,47,49,48,47,48,53,63,75,81,64,60,59,50,49,50,43,44,41
5/5/2017,20,53,58,58,49,49,54,50,47,49,60,52,57,58,71,77,62,59,71,59,57,59,48,54,57
5/5/2017,21,54,61,56,50,50,60,52,48,50,58,52,57,60,68,72,55,52,64,50,60,58,49,52,59
5/5/2017,22,55,63,58,53,53,57,53,52,53,57,50,54,54,72,75,55,61,59,54,56,59,50,56,57
5/5/2017,23,61,66,58,57,57,66,58,56,57,56,49,53,53,77,76,57,61,63,54,54,59,50,57,59
5/5/2017,24,62,68,66,60,60,74,65,55,60,56,56,56,56,79,78,56,61,62,51,63,62,50,60,65
5/6/2017,1,59,64,67,61,61,77,68,53,61,59,55,60,67,79,75,58,64,68,56,62,64,53,61,66
5/6/2017,2,63,64,64,59,59,85,65,53,59,62,54,61,68,80,76,57,66,65,59,63,65,54,62,65
5/6/2017,3,64,64,68,65,65,89,70,59,65,66,57,65,72,81,74,60,65,66,54,65,66,55,66,65
5/6/2017,4,64,66,72,70,70,91,76,63,70,69,59,68,76,83,79,63,65,68,57,65,67,61,63,65
5/6/2017,5,63,68,73,72,72,93,80,63,72,73,62,70,76,83,82,63,71,69,57,61,67,63,58,62
5/6/2017,6,64,67,72,73,73,94,83,63,73,74,67,72,75,86,81,66,74,72,60,60,67,62,58,63
5/6/2017,7,65,79,71,74,74,94,84,64,74,73,65,70,73,84,83,64,73,75,62,59,68,62,58,61
5/6/2017,8,61,73,66,69,69,80,82,56,69,68,58,64,67,80,75,59,67,72,61,55,63,58,59,58
5/6/2017,9,56,62,56,53,53,59,55,50,53,59,51,57,61,70,64,54,61,64,57,56,56,52,55,59
5/6/2017,10,47,54,49,44,44,50,42,46,44,51,44,50,55,62,53,50,53,53,50,46,48,43,50,51
5/6/2017,11,36,44,40,33,33,41,32,34,33,44,37,42,44,48,46,42,41,46,41,38,39,37,40,40
5/6/2017,12,20,25,27,18,18,24,17,19,18,27,20,24,25,30,35,26,31,29,28,26,27,20,26,27
5/6/2017,13,11,17,20,16,16,19,13,18,16,17,15,16,17,24,26,18,19,18,21,24,22,12,20,23
5/6/2017,14,11,16,18,15,15,20,13,17,15,16,16,17,18,21,23,19,17,17,20,23,23,14,18,21
5/6/2017,15,10,16,17,17,17,19,15,18,17,17,17,18,19,20,19,19,15,17,20,24,23,14,18,22
5/6/2017,16,10,16,17,17,17,19,15,18,17,18,17,18,19,18,27,24,14,18,19,22,22,15,18,22
5/6/2017,17,10,17,17,18,18,20,18,18,18,19,17,18,19,18,29,31,15,18,24,38,28,17,19,32
5/6/2017,18,11,18,19,30,30,24,34,25,30,27,29,27,25,18,30,35,30,24,37,51,40,32,32,44
5/6/2017,19,21,26,32,34,34,30,35,33,34,35,35,36,37,24,32,35,31,34,37,49,42,35,34,47
5/6/2017,20,25,33,31,34,34,37,36,31,34,34,32,34,36,21,34,35,32,33,37,47,41,33,33,44
5/6/2017,21,28,29,30,37,37,37,40,33,37,35,32,34,35,35,37,36,38,33,38,46,42,34,36,41
5/6/2017,22,26,31,32,40,40,24,44,35,40,35,33,34,35,27,44,43,49,35,37,47,43,35,36,44
5/6/2017,23,29,23,33,42,42,29,47,37,42,37,37,37,38,26,49,46,49,42,38,50,46,37,39,47
5/6/2017,24,27,35,31,43,43,52,47,38,43,39,37,38,39,28,51,47,53,42,41,55,51,40,42,51
5/7/2017,1,21,26,27,49,49,61,54,44,49,43,40,39,34,30,54,51,54,43,44,57,55,44,47,54
5/7/2017,2,19,25,29,54,54,60,61,46,54,50,44,46,43,32,58,54,52,40,47,61,57,45,51,58
5/7/2017,3,21,29,29,58,58,74,67,49,58,54,48,49,46,40,60,56,59,35,49,65,60,49,53,62
5/7/2017,4,30,33,28,61,61,81,70,52,61,57,44,48,42,44,66,58,60,43,51,65,62,53,54,64
5/7/2017,5,43,35,34,61,61,84,68,54,61,56,34,44,42,45,68,62,64,55,53,61,63,51,55,61
5/7/2017,6,45,42,36,62,62,87,68,55,62,62,52,54,48,48,70,61,66,63,53,61,63,51,56,63
5/7/2017,7,54,43,40,63,63,87,72,54,63,65,55,57,51,55,73,60,66,64,55,61,65,53,61,62
5/7/2017,8,45,38,45,59,59,65,68,49,59,59,50,53,49,56,67,54,65,62,49,61,60,52,56,57
5/7/2017,9,42,46,43,43,43,44,47,39,43,51,41,45,43,55,60,49,58,54,45,57,52,46,48,50
5/7/2017,10,32,39,38,35,35,43,36,34,35,41,32,37,37,49,49,47,48,42,43,44,44,38,43,45
5/7/2017,11,28,37,33,30,30,40,28,32,30,31,27,30,33,41,39,40,34,33,36,41,38,29,35,40
5/7/2017,12,23,31,31,28,28,36,25,30,28,29,26,29,31,32,33,39,31,28,28,35,31,26,27,34
5/7/2017,13,18,24,27,24,24,32,21,26,24,27,24,26,26,27,31,33,26,26,27,32,30,22,27,31
5/7/2017,14,16,22,23,23,23,28,22,24,23,24,22,23,24,25,34,38,24,24,26,31,32,21,25,29
5/7/2017,15,15,24,22,25,25,30,25,25,25,23,21,22,23,24,35,43,33,27,30,34,34,21,26,30
5/7/2017,16,17,26,23,24,24,31,25,23,24,28,23,26,26,25,36,37,35,36,32,40,37,23,30,37
5/7/2017,17,27,28,32,30,30,32,32,28,30,28,27,29,32,36,37,36,37,34,33,41,37,26,28,36
5/7/2017,18,26,35,31,35,35,38,35,35,35,36,33,34,34,39,37,33,33,34,36,52,42,32,32,48
5/7/2017,19,33,61,38,39,39,48,38,40,39,41,38,39,38,64,36,36,37,37,40,57,47,40,40,53
5/7/2017,20,55,76,58,48,48,59,47,48,48,44,44,46,50,82,41,42,45,50,43,58,50,41,44,54
5/7/2017,21,57,81,64,58,58,85,58,57,58,58,55,58,62,86,48,62,58,60,58,58,59,50,56,58
5/7/2017,22,62,82,61,63,63,88,64,62,63,58,54,58,63,86,61,68,59,60,66,69,65,55,60,66
5/7/2017,23,57,80,58,69,69,89,70,68,69,61,59,61,63,85,64,67,62,62,66,74,68,62,62,71
5/7/2017,24,58,79,61,71,71,90,72,69,71,64,62,65,68,83,68,81,71,64,68,71,70,64,62,78
5/8/2017,1,58,77,69,71,71,89,74,67,71,65,63,65,68,83,79,82,71,66,68,75,73,65,63,77
5/8/2017,2,62,79,69,73,73,91,79,67,73,66,63,66,68,85,81,82,71,66,69,76,74,65,65,77
5/8/2017,3,66,80,67,74,74,93,81,67,74,68,64,67,70,87,81,79,68,69,70,75,75,66,69,77
5/8/2017,4,67,83,69,73,73,93,80,66,73,69,63,68,73,88,79,77,69,69,70,73,74,65,68,74
5/8/2017,5,69,84,70,72,72,92,77,66,72,70,63,68,71,88,77,78,71,70,66,68,72,63,67,73
5/8/2017,6,66,85,74,72,72,94,79,65,72,69,63,68,72,88,77,76,70,72,69,68,73,61,68,72
5/8/2017,7,63,80,71,73,73,93,80,65,73,71,63,68,71,89,75,72,70,72,65,68,72,63,68,72
5/8/2017,8,61,74,63,68,68,87,76,60,68,64,59,63,65,85,71,68,71,69,63,62,68,60,62,66
5/8/2017,9,50,72,54,56,56,72,58,54,56,57,51,56,59,74,60,60,66,59,52,54,58,49,55,57
5/8/2017,10,42,66,46,46,46,64,45,46,46,48,44,47,50,65,49,51,50,48,48,50,50,43,49,52
5/8/2017,11,33,44,38,36,36,59,34,37,36,38,35,38,40,51,38,43,36,36,37,42,39,35,39,41
5/8/2017,12,24,34,28,27,27,45,26,28,27,31,26,28,28,43,31,36,28,29,35,37,34,27,31,35
5/8/2017,13,18,31,23,24,24,36,22,25,24,28,24,26,26,39,30,31,27,27,33,38,33,23,31,35
5/8/2017,14,16,28,21,25,25,33,26,24,25,27,24,26,26,35,29,30,27,25,31,39,33,25,30,35
5/8/2017,15,18,28,25,27,27,31,28,26,27,30,34,31,28,33,29,30,27,26,33,41,37,42,31,40
5/8/2017,16,21,43,30,51,51,30,61,41,51,43,40,40,36,33,30,33,30,40,42,55,51,59,64,60
5/8/2017,17,28,49,36,69,69,44,81,57,69,54,52,51,46,54,37,35,40,50,47,59,55,60,67,62
5/8/2017,18,37,55,41,64,64,56,71,56,64,51,51,50,48,71,40,43,37,44,40,59,51,64,55,55
5/8/2017,19,53,75,63,64,64,80,66,62,64,54,56,57,62,69,42,46,45,57,51,61,56,61,55,56
5/8/2017,20,69,82,70,82,82,73,84,79,82,68,66,68,69,72,58,64,60,69,73,82,75,75,72,81
5/8/2017,21,69,87,71,82,82,92,85,78,82,74,69,71,70,74,59,71,61,69,84,87,82,78,80,87
5/8/2017,22,64,86,67,79,79,90,82,76,79,78,70,74,74,73,60,73,64,67,81,87,84,79,86,84
5/8/2017,23,57,84,67,80,80,92,85,75,80,79,69,72,69,75,61,73,63,66,81,85,82,74,82,85
5/8/2017,24,57,83,67,81,81,93,86,75,81,78,70,73,72,78,63,64,62,63,82,83,82,70,85,85
5/9/2017,1,59,86,76,81,81,94,86,75,81,78,70,74,74,78,65,64,62,68,75,78,79,73,83,82
5/9/2017,2,61,85,72,80,80,89,86,73,80,73,67,71,73,79,68,67,63,73,69,72,76,69,79,77
5/9/2017,3,64,85,73,81,81,91,86,75,81,76,65,71,72,81,73,70,67,72,68,72,76,69,79,76
5/9/2017,4,63,87,72,83,83,93,89,76,83,78,67,72,72,87,73,71,68,71,73,68,77,71,82,79
5/9/2017,5,65,89,72,83,83,95,90,76,83,77,67,72,72,88,76,69,71,71,75,75,79,71,83,80
5/9/2017,6,66,91,72,84,84,96,91,76,84,75,69,72,73,90,74,67,72,74,66,70,77,70,82,79
5/9/2017,7,70,89,71,84,84,96,92,75,84,76,69,74,76,86,72,69,72,74,63,67,76,72,79,76
5/9/2017,8,70,85,63,81,81,94,93,68,81,71,66,71,76,80,69,66,68,75,69,69,73,67,72,71
5/9/2017,9,61,78,61,67,67,81,69,65,67,69,61,66,68,71,62,64,64,70,71,66,69,64,70,69
5/9/2017,10,50,69,56,56,56,69,54,57,56,64,52,59,60,62,58,61,56,62,65,63,64,58,62,66
5/9/2017,11,41,57,48,47,47,52,42,51,47,52,44,49,51,56,49,55,49,52,56,56,56,49,54,58
5/9/2017,12,33,46,38,40,40,42,37,42,40,41,37,40,41,46,43,48,42,41,46,50,47,42,45,48
5/9/2017,13,28,37,33,34,34,37,32,35,34,36,31,34,34,43,38,40,35,36,38,46,41,33,39,43
5/9/2017,14,27,34,32,32,32,37,31,32,32,32,31,33,35,39,33,39,31,34,36,43,39,30,35,39
5/9/2017,15,25,31,29,30,30,35,29,30,30,31,30,31,33,37,33,38,31,33,36,40,36,30,33,37
5/9/2017,16,25,30,28,30,30,34,31,29,30,32,30,31,32,34,32,32,32,33,35,40,35,29,35,38
5/9/2017,17,27,32,32,31,31,33,31,30,31,30,29,30,32,42,31,30,27,32,33,42,34,30,32,39
5/9/2017,18,28,55,38,35,35,57,35,34,35,28,26,28,31,54,30,31,26,27,30,43,34,27,30,41
5/9/2017,19,36,77,47,55,55,88,51,59,55,31,36,33,33,72,29,31,28,29,33,38,37,35,32,43
5/9/2017,20,41,82,49,66,66,89,65,66,66,49,48,49,51,74,31,32,32,37,43,56,49,50,49,59
5/9/2017,21,42,79,44,68,68,85,67,68,68,58,56,57,57,77,36,39,38,50,55,68,60,61,59,66
5/9/2017,22,38,80,45,64,64,81,64,64,64,59,55,59,63,80,46,59,55,60,61,66,63,58,60,65
5/9/2017,23,46,77,53,68,68,77,68,68,68,59,59,61,65,84,54,60,58,61,58,65,63,60,59,66
5/9/2017,24,51,75,56,68,68,87,69,66,68,64,61,65,69,82,65,63,58,67,65,73,69,63,64,70
5/10/2017,1,52,73,57,68,68,92,69,67,68,65,60,64,68,84,70,68,66,69,68,70,69,63,62,70
5/10/2017,2,62,77,64,69,69,93,74,64,69,68,62,66,69,85,74,70,71,70,69,69,71,63,67,71
5/10/2017,3,62,76,67,70,70,95,74,66,70,72,65,69,69,86,74,71,72,70,69,70,73,63,70,72
5/10/2017,4,67,76,66,73,73,95,78,68,73,73,65,70,71,90,70,69,71,72,66,69,73,67,68,72
5/10/2017,5,69,83,65,74,74,95,80,67,74,74,67,71,71,91,71,64,68,74,67,67,73,69,70,71
5/10/2017,6,69,85,65,77,77,96,83,71,77,74,67,71,73,92,73,63,73,75,62,66,72,69,69,68
5/10/2017,7,69,86,71,77,77,96,84,70,77,72,65,70,73,91,74,61,71,75,59,62,70,68,67,65
5/10/2017,8,65,81,68,70,70,93,76,64,70,66,58,65,70,83,73,58,67,72,57,53,63,64,63,58
5/10/2017,9,58,73,62,56,56,81,57,54,56,64,56,62,67,74,66,60,64,70,59,51,58,57,58,58
5/10/2017,10,50,65,54,46,46,69,43,48,46,58,48,55,58,68,59,53,53,60,54,49,52,49,53,53
5/10/2017,11,36,53,45,37,37,62,35,38,37,43,38,42,46,53,53,44,42,45,43,44,44,39,45,47
5/10/2017,12,28,42,33,35,35,47,33,37,35,37,34,37,41,48,41,40,36,38,39,40,38,32,37,39
5/10/2017,13,27,38,33,34,34,42,35,33,34,35,31,34,36,43,33,35,30,34,35,42,36,30,35,39
5/10/2017,14,24,35,29,29,29,36,28,29,29,32,29,31,31,38,30,32,26,30,32,39,34,29,32,37
5/10/2017,15,20,28,25,25,25,30,24,25,25,28,26,27,28,34,30,29,25,29,31,34,31,25,30,34
5/10/2017,16,21,28,26,24,24,28,24,24,24,28,26,27,27,33,31,29,26,27,31,33,31,24,29,32
5/10/2017,17,22,29,28,27,27,33,27,27,27,29,25,27,28,34,32,31,27,28,51,40,38,25,33,38
5/10/2017,18,22,30,29,41,41,35,47,34,41,59,42,45,35,35,34,35,37,40,59,59,56,56,63,56
5/10/2017,19,26,33,34,46,46,35,54,38,46,49,44,46,44,48,40,41,38,45,52,54,52,51,56,51
5/10/2017,20,39,47,44,45,45,49,53,37,45,44,40,42,42,74,57,47,47,41,47,45,49,43,53,44
5/10/2017,21,39,44,43,43,43,59,49,37,43,51,42,46,46,74,68,62,66,49,55,54,55,47,56,55
5/10/2017,22,42,45,46,50,50,63,57,42,50,61,51,54,50,71,68,65,72,56,58,62,61,56,62,62
5/10/2017,23,37,48,44,54,54,55,61,46,54,64,50,56,53,73,68,67,67,54,48,58,58,52,57,56
5/10/2017,24,44,57,49,54,54,63,62,46,54,65,50,56,53,76,75,63,71,54,47,51,58,58,61,51
5/11/2017,1,46,60,50,56,56,69,62,49,56,64,50,57,56,78,73,60,72,57,51,58,63,58,64,59
5/11/2017,2,45,62,49,60,60,78,68,51,60,65,53,59,59,85,75,66,68,59,61,62,65,56,60,62
5/11/2017,3,52,64,52,63,63,78,73,52,63,70,54,61,58,87,81,65,69,65,62,62,66,57,60,61
5/11/2017,4,56,66,56,64,64,81,75,52,64,71,58,64,63,89,81,68,75,68,57,61,66,59,61,61
5/11/2017,5,57,67,61,66,66,84,77,54,66,65,59,62,63,88,77,68,76,66,55,61,65,55,59,62
5/11/2017,6,56,70,60,67,67,90,78,56,67,68,58,63,63,87,81,63,75,70,54,62,67,60,60,63
5/11/2017,7,59,73,60,69,69,91,80,58,69,69,57,63,63,87,78,62,75,70,52,61,67,60,63,61
5/11/2017,8,53,71,56,62,62,78,73,50,62,67,55,61,60,83,74,59,70,63,50,54,60,53,59,56
5/11/2017,9,45,60,46,49,49,59,53,45,49,53,45,51,55,74,64,51,60,56,47,51,53,47,56,53
5/11/2017,10,35,47,39,38,38,51,39,36,38,43,37,41,44,59,52,50,49,46,45,41,43,40,44,45
5/11/2017,11,24,37,30,29,29,42,28,30,29,35,30,33,34,44,40,42,36,35,36,36,35,30,34,36
5/11/2017,12,20,30,27,27,27,35,26,27,27,30,27,29,30,39,34,34,28,30,31,33,31,27,31,32
5/11/2017,13,16,28,24,24,24,30,24,24,24,28,25,26,26,33,29,29,24,25,29,31,29,24,29,31
5/11/2017,14,16,27,23,22,22,28,22,22,22,25,23,24,24,32,26,27,22,22,27,29,27,22,27,29
5/11/2017,15,17,23,23,20,20,27,19,21,20,24,21,22,22,30,27,26,21,23,26,27,25,20,25,28
5/11/2017,16,15,23,23,20,20,25,20,20,20,22,20,21,22,28,55,27,24,23,25,27,27,19,23,26
5/11/2017,17,16,22,24,23,23,27,22,23,23,28,24,26,26,30,61,45,37,27,29,29,33,23,28,29
5/11/2017,18,32,29,35,37,37,28,42,32,37,47,45,43,36,60,61,41,45,37,46,57,52,56,52,50
5/11/2017,19,58,71,56,60,60,64,69,51,60,62,57,56,49,75,61,55,48,47,70,81,71,65,76,76
5/11/2017,20,74,82,75,66,66,89,66,66,66,63,65,68,76,82,78,67,67,77,71,76,72,62,71,72
5/11/2017,21,69,87,65,81,81,91,83,78,81,73,70,72,74,86,70,70,67,76,73,78,76,71,75,74
5/11/2017,22,57,87,58,78,78,91,83,73,78,69,65,70,75,83,72,59,62,73,64,78,71,73,68,73
5/11/2017,23,66,79,65,66,66,79,68,63,66,64,60,64,69,81,71,55,59,67,54,63,62,60,57,64
5/11/2017,24,59,76,66,69,69,83,71,66,69,64,58,63,67,82,79,51,63,64,48,62,65,62,60,68
5/12/2017,1,65,77,64,69,69,92,71,66,69,65,59,64,68,85,79,60,68,66,63,64,67,64,66,69
5/12/2017,2,61,81,66,70,70,94,75,65,70,68,60,65,67,89,76,54,66,71,52,72,68,66,68,71
5/12/2017,3,67,87,67,75,75,95,80,70,75,72,62,68,70,87,82,56,70,74,63,62,70,68,75,68
5/12/2017,4,70,89,68,78,78,95,85,71,78,74,66,72,76,91,86,55,65,73,64,54,70,69,76,63
5/12/2017,5,72,89,71,79,79,96,88,69,79,79,66,74,78,92,84,55,66,76,48,49,66,65,70,61
5/12/2017,6,77,88,85,89,89,96,89,89,89,77,79,79,81,91,80,52,69,78,46,48,65,67,70,62
5/12/2017,7,76,90,71,80,80,96,90,69,80,74,68,74,81,90,77,51,68,78,47,56,67,65,69,62
5/12/2017,8,72,89,63,78,78,96,86,70,78,69,57,67,76,85,73,48,64,72,55,52,64,60,68,59
